label,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21,x22,y22,x23,y23,x24,y24,x25,y25,x26,y26,x27,y27,x28,y28,x29,y29,x30,y30,x31,y31,x32,y32,x33,y33,x34,y34,x35,y35,x36,y36,x37,y37,x38,y38,x39,y39,x40,y40,x41,y41
A,0.8460676074028015,0.7048091292381287,0.820345938205719,0.6110482811927795,0.771906316280365,0.5087929964065552,0.7399410605430603,0.4332877993583679,0.7078056335449219,0.3918799161911011,0.7752649784088135,0.5204592347145081,0.6668386459350586,0.5362929105758667,0.6908808946609497,0.5488794445991516,0.7250497937202454,0.547392725944519,0.7784977555274963,0.5939463376998901,0.6665298938751221,0.6053865551948547,0.6986685991287231,0.6128227710723877,0.7366511225700378,0.616656482219696,0.7763707041740417,0.6670239567756653,0.6753191947937012,0.670907199382782,0.7065223455429077,0.675391435623169,0.743802547454834,0.6766283512115479,0.7698342800140381,0.7378581166267395,0.6873400211334229,0.7314199209213257,0.712658703327179,0.7306931018829346,0.7465029954910278,0.7328547239303589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,0.8532935380935669,0.6993184089660645,0.8186132311820984,0.6054342985153198,0.7751369476318359,0.5057007670402527,0.7465589046478271,0.4326183497905731,0.7175524830818176,0.3915395140647888,0.7833524942398071,0.5198626518249512,0.6751940846443176,0.5309609174728394,0.6983382105827332,0.5512726306915283,0.7313852906227112,0.5531303286552429,0.7903853058815002,0.5920845866203308,0.6751953959465027,0.6027812361717224,0.7053630352020264,0.6109989285469055,0.7431358695030212,0.6134500503540039,0.7910886406898499,0.6648484468460083,0.6857380867004395,0.6684019565582275,0.7153546214103699,0.67411869764328,0.752258837223053,0.6747197508811951,0.7855383157730103,0.7345172166824341,0.6991415619850159,0.7287470102310181,0.7240688800811768,0.73081374168396,0.7585920095443726,0.7330405712127686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,0.847937822341919,0.6916733980178833,0.8067566156387329,0.5989501476287842,0.7688098549842834,0.5016833543777466,0.7451128363609314,0.4310867190361023,0.7249354720115662,0.38116079568862915,0.7976963520050049,0.5150887370109558,0.6844831705093384,0.5321619510650635,0.7040984630584717,0.5553387403488159,0.7360706329345703,0.554323673248291,0.8114786744117737,0.5881956219673157,0.6868738532066345,0.601060152053833,0.713800311088562,0.6094120144844055,0.7495449185371399,0.6099901795387268,0.8144956827163696,0.660683810710907,0.698173463344574,0.666408896446228,0.725554883480072,0.6716693043708801,0.7620648145675659,0.6713385581970215,0.807761013507843,0.7289648652076721,0.7098690867424011,0.722606360912323,0.7328142523765564,0.7224012017250061,0.7698676586151123,0.723251223564148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,0.8514294624328613,0.7074092626571655,0.8124951124191284,0.6056793332099915,0.7769100666046143,0.5051982998847961,0.7495030164718628,0.4333624839782715,0.7247087359428406,0.3826128840446472,0.8016389608383179,0.5200243592262268,0.6926091313362122,0.5356907248497009,0.7110770344734192,0.5615633130073547,0.7431451678276062,0.5603622198104858,0.8146748542785645,0.5928065776824951,0.6929841041564941,0.6023117899894714,0.7189789414405823,0.6132210493087769,0.7543720602989197,0.6142090559005737,0.8184937238693237,0.6633471846580505,0.7034253478050232,0.66896653175354,0.7293824553489685,0.676360011100769,0.7655448317527771,0.6762106418609619,0.8130064010620117,0.730080246925354,0.7149888277053833,0.7249212265014648,0.7372961044311523,0.7282241582870483,0.7737375497817993,0.7307738065719604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,0.8580665588378906,0.7288918495178223,0.8227056264877319,0.6329219937324524,0.7846227288246155,0.5291568040847778,0.7614741325378418,0.4533226490020752,0.7416854500770569,0.3952341675758362,0.8218601942062378,0.5337204933166504,0.7104209065437317,0.5243025422096252,0.7252631783485413,0.559177041053772,0.7554118633270264,0.5690139532089233,0.8316792845726013,0.6036041975021362,0.7101016044616699,0.5977894067764282,0.7319425940513611,0.6214463710784912,0.7658354043960571,0.6276432871818542,0.8303987979888916,0.675169825553894,0.7179585695266724,0.6679639220237732,0.7406398057937622,0.6866294145584106,0.7756507396697998,0.6925927996635437,0.8205317854881287,0.7419386506080627,0.7267857193946838,0.7279890775680542,0.7472643256187439,0.7375011444091797,0.7811610102653503,0.7441845536231995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,0.868686854839325,0.7388603687286377,0.8215937614440918,0.629682719707489,0.7897838950157166,0.5293735861778259,0.7727178931236267,0.4569111764431,0.755301833152771,0.39924517273902893,0.8378475904464722,0.5236741900444031,0.7272371649742126,0.5320094227790833,0.7374947667121887,0.5763395428657532,0.7705054879188538,0.5823495984077454,0.8513567447662354,0.5981303453445435,0.7280663251876831,0.6053525805473328,0.7474449872970581,0.6359337568283081,0.7821149826049805,0.637756884098053,0.8529141545295715,0.6721224784851074,0.7363782525062561,0.6794780492782593,0.7557269930839539,0.7006704807281494,0.7917337417602539,0.7007185816764832,0.847187876701355,0.7403993606567383,0.7494655847549438,0.7391521334648132,0.7656732201576233,0.750802218914032,0.8006112575531006,0.7550662755966187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,0.8640819787979126,0.7475664019584656,0.8230834603309631,0.6367811560630798,0.7882826328277588,0.5300071239471436,0.7660398483276367,0.45453986525535583,0.7407652139663696,0.40597087144851685,0.8129367232322693,0.5487130284309387,0.7000568509101868,0.5572455525398254,0.7137354612350464,0.5897221565246582,0.7487422823905945,0.5961611270904541,0.827122151851654,0.6255518794059753,0.702398419380188,0.6361350417137146,0.7255945801734924,0.6528992056846619,0.7626108527183533,0.6522728800773621,0.8314756155014038,0.7009714841842651,0.7142022252082825,0.7082287073135376,0.7364122271537781,0.7146071195602417,0.773561954498291,0.7110869288444519,0.8281486630439758,0.7692793011665344,0.7298890948295593,0.7661210894584656,0.7467960119247437,0.7687990069389343,0.7818107008934021,0.7712280750274658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,0.848862886428833,0.7178200483322144,0.8076698780059814,0.6156852841377258,0.7743110656738281,0.5131838321685791,0.7548982501029968,0.4418277144432068,0.7348451018333435,0.3966652750968933,0.8096520900726318,0.5499701499938965,0.6950485110282898,0.5667755603790283,0.7156357765197754,0.5894562005996704,0.7492460012435913,0.5833812952041626,0.8235383629798889,0.6281957626342773,0.6964747905731201,0.6381257176399231,0.7240570187568665,0.6446629762649536,0.7606701254844666,0.6412003040313721,0.8273929357528687,0.6997081637382507,0.7079817652702332,0.705847978591919,0.7346919775009155,0.7083204388618469,0.7720530033111572,0.7053140997886658,0.8218819499015808,0.7635784149169922,0.7223568558692932,0.7596755623817444,0.7450737357139587,0.7610059380531311,0.7820545434951782,0.7635580897331238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,0.8470444679260254,0.7023334503173828,0.8035328984260559,0.6056152582168579,0.7647302746772766,0.5067367553710938,0.7416391372680664,0.4355145990848541,0.7230868935585022,0.3887209892272949,0.7990305423736572,0.5385271310806274,0.6861933469772339,0.5586339235305786,0.7076189517974854,0.5746145248413086,0.73992520570755,0.5682586431503296,0.8130699992179871,0.6144445538520813,0.6881076097488403,0.6296205520629883,0.7155808210372925,0.6298168897628784,0.752497136592865,0.6261436939239502,0.8177095055580139,0.6851404905319214,0.7011293172836304,0.6930407881736755,0.7274670004844666,0.6911999583244324,0.7639414668083191,0.6870403289794922,0.8132550120353699,0.7491463422775269,0.7167763113975525,0.7458016872406006,0.7391484975814819,0.7412646412849426,0.7750771045684814,0.7390308380126953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,0.8567658066749573,0.7048012614250183,0.8146635890007019,0.6101747155189514,0.7667815089225769,0.5127066373825073,0.7312349081039429,0.44063428044319153,0.698514461517334,0.39714938402175903,0.7750898599624634,0.5188985466957092,0.6685346961021423,0.5490506887435913,0.6940608024597168,0.5701972842216492,0.7265208959579468,0.5637061595916748,0.7878048419952393,0.5857303142547607,0.674433171749115,0.6190454959869385,0.7057642936706543,0.6236696243286133,0.7415781617164612,0.6155170798301697,0.7954078912734985,0.6548181772232056,0.6891679167747498,0.6814107298851013,0.720197856426239,0.6845593452453613,0.7561439871788025,0.6751022338867188,0.7975754737854004,0.7216886281967163,0.7088289856910706,0.7369022369384766,0.7350105047225952,0.7363230586051941,0.770836591720581,0.7292782068252563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,0.8506088852882385,0.6956519484519958,0.8150397539138794,0.5986842513084412,0.7694525122642517,0.5019515156745911,0.731442391872406,0.4343891441822052,0.6944952607154846,0.3970329165458679,0.7717754244804382,0.5137916207313538,0.6663002967834473,0.5355439186096191,0.6876503825187683,0.5538537502288818,0.7191330194473267,0.5516205430030823,0.7807818055152893,0.5834969878196716,0.6668707728385925,0.6070689558982849,0.695870578289032,0.6122943758964539,0.7319757342338562,0.6076946258544922,0.7852129340171814,0.6550494432449341,0.6816704869270325,0.6710368990898132,0.7120649814605713,0.6739656925201416,0.7479751110076904,0.6678179502487183,0.784980297088623,0.7237913608551025,0.6975485682487488,0.728236734867096,0.7234805226325989,0.7270243763923645,0.7586634755134583,0.7229081392288208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,0.8475524187088013,0.6999187469482422,0.8169310688972473,0.606443464756012,0.7702295184135437,0.5070762634277344,0.7321034073829651,0.43709293007850647,0.6956982016563416,0.3980597257614136,0.7666528820991516,0.5107691884040833,0.6623063087463379,0.533725380897522,0.6853468418121338,0.5561001300811768,0.7167932987213135,0.553779661655426,0.7737106084823608,0.5785913467407227,0.6633486151695251,0.6056395173072815,0.6932644248008728,0.6160279512405396,0.7281703948974609,0.6105151176452637,0.7771269083023071,0.6497488021850586,0.6785064935684204,0.6698230504989624,0.7094261050224304,0.6769194602966309,0.7443979978561401,0.6700731515884399,0.7768872380256653,0.7196030020713806,0.6949920058250427,0.7276721596717834,0.7214674949645996,0.7287333607673645,0.755536675453186,0.7237322330474854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,0.8430289030075073,0.7013946175575256,0.8146559596061707,0.6067115068435669,0.7676593661308289,0.5082700848579407,0.732235312461853,0.43862366676330566,0.697344958782196,0.397473007440567,0.7564535140991211,0.5121392607688904,0.6538419127464294,0.534420907497406,0.6788069605827332,0.5528239011764526,0.712169349193573,0.5492818355560303,0.7602165341377258,0.5817095041275024,0.6561388373374939,0.6035897731781006,0.6867120265960693,0.6113153100013733,0.7207059264183044,0.6066053509712219,0.7619450688362122,0.6536914706230164,0.6682973504066467,0.6661272048950195,0.6991370916366577,0.6721407175064087,0.733424723148346,0.6684516668319702,0.7615239024162292,0.7232435941696167,0.6841817498207092,0.7255192399024963,0.7095720171928406,0.725868284702301,0.741576075553894,0.7234902381896973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,0.8352859616279602,0.692242443561554,0.812907338142395,0.5982441902160645,0.7713698148727417,0.4985843598842621,0.7380004525184631,0.42771944403648376,0.6991814970970154,0.39562544226646423,0.7498865127563477,0.5139287114143372,0.6496710181236267,0.5351153612136841,0.6772856116294861,0.5509807467460632,0.711773693561554,0.5481846332550049,0.7500550150871277,0.5850953459739685,0.6530723571777344,0.6036094427108765,0.6847935914993286,0.6106964349746704,0.716732382774353,0.6077369451522827,0.7493246793746948,0.6575547456741333,0.6630677580833435,0.6658914089202881,0.693080723285675,0.6716697216033936,0.7251005172729492,0.6685042381286621,0.7470992207527161,0.7275055646896362,0.6742452383041382,0.7256067395210266,0.6990436315536499,0.7262844443321228,0.7292488813400269,0.7257713675498962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
